servo1 servo2 servo3 distance row column
13 130 90 408 58 6
15 130 90 334 58 7
18 130 90 336 58 8
20 130 90 334 58 9
22 130 90 335 58 10
24 130 90 334 58 11
27 130 90 334 58 12
29 130 90 335 58 13
31 130 90 337 58 14
33 130 90 374 58 15
36 130 90 519 58 16
38 130 90 531 58 17
40 130 90 502 58 18
42 130 90 496 58 19
45 130 90 501 58 20
47 130 90 540 58 21
49 130 90 549 58 22
51 130 90 549 58 23
54 130 90 463 58 24
56 130 90 369 58 25
58 130 90 353 58 26
60 130 90 347 58 27
63 130 90 335 58 28
65 130 90 333 58 29
67 130 90 331 58 30
69 130 90 333 58 31
72 130 90 333 58 32
74 130 90 332 58 33
76 130 90 331 58 34
78 130 90 333 58 35
81 130 90 338 58 36
83 130 90 604 58 37
85 130 90 588 58 38
87 130 90 631 58 39
90 130 90 641 58 40
92 130 90 646 58 41
94 130 90 627 58 42
96 130 90 633 58 43
99 130 90 643 58 44
101 130 90 649 58 45
103 130 90 654 58 46
105 130 90 661 58 47
108 130 90 672 58 48
110 130 90 707 58 49
112 130 90 716 58 50
114 130 90 722 58 51
117 130 90 310 58 52
119 130 90 323 58 53
121 130 90 332 58 54
123 130 90 333 58 55
126 130 90 333 58 56
128 130 90 334 58 57
130 130 90 333 58 58
132 130 90 333 58 59
135 130 90 334 58 60
137 130 90 333 58 61
139 130 90 336 58 62
141 130 90 343 58 63
144 130 90 352 58 64
146 130 90 367 58 65
148 130 90 378 58 66
150 130 90 693 58 67
153 130 90 713 58 68
155 130 90 1 58 69
157 130 90 670 58 70
159 130 90 656 58 71
162 130 90 589 58 72
164 130 90 561 58 73
166 130 90 561 58 74
168 130 90 586 58 75
171 130 90 626 58 76
173 130 90 625 58 77
175 130 90 625 58 78
177 130 90 1 58 79
177 132 90 1 59 79
175 132 90 612 59 78
173 132 90 610 59 77
171 132 90 615 59 76
168 132 90 587 59 75
166 132 90 556 59 74
164 132 90 543 59 73
162 132 90 546 59 72
159 132 90 650 59 71
157 132 90 649 59 70
155 132 90 650 59 69
153 132 90 1 59 68
150 132 90 378 59 67
148 132 90 360 59 66
146 132 90 349 59 65
144 132 90 339 59 64
141 132 90 338 59 63
139 132 90 337 59 62
137 132 90 338 59 61
135 132 90 338 59 60
132 132 90 337 59 59
130 132 90 329 59 58
128 132 90 739 59 57
126 132 90 736 59 56
123 132 90 307 59 55
121 132 90 344 59 54
119 132 90 738 59 53
117 132 90 737 59 52
114 132 90 736 59 51
112 132 90 733 59 50
110 132 90 724 59 49
108 132 90 716 59 48
105 132 90 684 59 47
103 132 90 672 59 46
101 132 90 667 59 45
99 132 90 658 59 44
96 132 90 654 59 43
94 132 90 646 59 42
92 132 90 644 59 41
90 132 90 657 59 40
87 132 90 649 59 39
85 132 90 640 59 38
83 132 90 637 59 37
81 132 90 632 59 36
78 132 90 624 59 35
76 132 90 604 59 34
74 132 90 588 59 33
72 132 90 580 59 32
69 132 90 573 59 31
67 132 90 357 59 30
65 132 90 348 59 29
63 132 90 339 59 28
60 132 90 339 59 27
58 132 90 338 59 26
56 132 90 339 59 25
54 132 90 342 59 24
51 132 90 352 59 23
49 132 90 375 59 22
47 132 90 409 59 21
45 132 90 546 59 20
42 132 90 543 59 19
40 132 90 362 59 18
38 132 90 346 59 17
36 132 90 341 59 16
33 132 90 340 59 15
31 132 90 340 59 14
29 132 90 340 59 13
27 132 90 366 59 12
24 132 90 485 59 11
22 132 90 521 59 10
20 132 90 520 59 9
18 132 90 521 59 8
15 132 90 519 59 7
13 132 90 519 59 6
11 132 90 518 59 5
9 132 90 518 59 4
6 132 90 518 59 3
4 132 90 517 59 2
2 132 90 517 59 1
0 132 90 518 59 0
0 135 90 518 60 0
2 135 90 518 60 1
4 135 90 519 60 2
6 135 90 518 60 3
9 135 90 518 60 4
11 135 90 519 60 5
13 135 90 520 60 6
15 135 90 520 60 7
18 135 90 520 60 8
20 135 90 522 60 9
22 135 90 524 60 10
24 135 90 524 60 11
27 135 90 527 60 12
29 135 90 529 60 13
31 135 90 531 60 14
33 135 90 528 60 15
36 135 90 493 60 16
38 135 90 485 60 17
40 135 90 433 60 18
42 135 90 349 60 19
45 135 90 359 60 20
47 135 90 358 60 21
49 135 90 355 60 22
51 135 90 349 60 23
54 135 90 349 60 24
56 135 90 349 60 25
58 135 90 354 60 26
60 135 90 555 60 27
63 135 90 565 60 28
65 135 90 565 60 29
67 135 90 571 60 30
69 135 90 577 60 31
72 135 90 583 60 32
74 135 90 593 60 33
76 135 90 596 60 34
78 135 90 606 60 35
81 135 90 631 60 36
83 135 90 644 60 37
85 135 90 648 60 38
87 135 90 658 60 39
90 135 90 664 60 40
92 135 90 676 60 41
94 135 90 680 60 42
96 135 90 665 60 43
99 135 90 673 60 44
101 135 90 682 60 45
103 135 90 691 60 46
105 135 90 698 60 47
108 135 90 726 60 48
110 135 90 749 60 49
112 135 90 754 60 50
114 135 90 761 60 51
117 135 90 759 60 52
119 135 90 342 60 53
121 135 90 345 60 54
123 135 90 347 60 55
126 135 90 760 60 56
128 135 90 758 60 57
130 135 90 760 60 58
132 135 90 756 60 59
135 135 90 1 60 60
137 135 90 753 60 61
139 135 90 742 60 62
141 135 90 744 60 63
144 135 90 348 60 64
146 135 90 347 60 65
148 135 90 348 60 66
150 135 90 348 60 67
153 135 90 349 60 68
155 135 90 362 60 69
157 135 90 379 60 70
159 135 90 392 60 71
162 135 90 640 60 72
164 135 90 609 60 73
166 135 90 528 60 74
168 135 90 524 60 75
171 135 90 540 60 76
173 135 90 5 60 77
175 135 90 598 60 78
177 135 90 582 60 79
177 137 90 569 61 79
175 137 90 585 61 78
173 137 90 586 61 77
171 137 90 539 61 76
168 137 90 508 61 75
166 137 90 514 61 74
164 137 90 547 61 73
162 137 90 494 61 72
159 137 90 398 61 71
157 137 90 371 61 70
155 137 90 359 61 69
153 137 90 356 61 68
150 137 90 356 61 67
148 137 90 356 61 66
146 137 90 336 61 65
144 137 90 688 61 64
141 137 90 5 61 63
139 137 90 757 61 62
137 137 90 758 61 61
135 137 90 752 61 60
132 137 90 769 61 59
130 137 90 756 61 58
128 137 90 774 61 57
126 137 90 775 61 56
123 137 90 776 61 55
121 137 90 352 61 54
119 137 90 355 61 53
117 137 90 355 61 52
114 137 90 778 61 51
112 137 90 772 61 50
110 137 90 771 61 49
108 137 90 763 61 48
105 137 90 743 61 47
103 137 90 712 61 46
101 137 90 706 61 45
99 137 90 695 61 44
96 137 90 685 61 43
94 137 90 675 61 42
92 137 90 695 61 41
90 137 90 686 61 40
87 137 90 678 61 39
85 137 90 665 61 38
83 137 90 662 61 37
81 137 90 649 61 36
78 137 90 621 61 35
76 137 90 610 61 34
74 137 90 605 61 33
72 137 90 597 61 32
69 137 90 590 61 31
67 137 90 581 61 30
65 137 90 578 61 29
63 137 90 581 61 28
60 137 90 588 61 27
58 137 90 584 61 26
56 137 90 577 61 25
54 137 90 571 61 24
51 137 90 357 61 23
49 137 90 357 61 22
47 137 90 356 61 21
45 137 90 356 61 20
42 137 90 364 61 19
40 137 90 395 61 18
38 137 90 513 61 17
36 137 90 529 61 16
33 137 90 495 61 15
31 137 90 501 61 14
29 137 90 532 61 13
27 137 90 530 61 12
24 137 90 528 61 11
22 137 90 526 61 10
20 137 90 525 61 9
18 137 90 524 61 8
15 137 90 523 61 7
13 137 90 522 61 6
11 137 90 521 61 5
9 137 90 521 61 4
6 137 90 521 61 3
4 137 90 519 61 2
2 137 90 519 61 1
0 137 90 520 61 0
0 139 90 521 62 0
2 139 90 522 62 1
4 139 90 521 62 2
6 139 90 522 62 3
9 139 90 522 62 4
11 139 90 522 62 5
13 139 90 524 62 6
15 139 90 524 62 7
18 139 90 525 62 8
20 139 90 526 62 9
22 139 90 528 62 10
24 139 90 529 62 11
27 139 90 532 62 12
29 139 90 533 62 13
31 139 90 506 62 14
33 139 90 496 62 15
36 139 90 503 62 16
38 139 90 434 62 17
40 139 90 392 62 18
42 139 90 369 62 19
45 139 90 368 62 20
47 139 90 367 62 21
49 139 90 407 62 22
51 139 90 559 62 23
54 139 90 569 62 24
56 139 90 373 62 25
58 139 90 524 62 26
60 139 90 587 62 27
63 139 90 595 62 28
65 139 90 603 62 29
67 139 90 605 62 30
69 139 90 590 62 31
72 139 90 598 62 32
74 139 90 610 62 33
76 139 90 615 62 34
78 139 90 623 62 35
81 139 90 634 62 36
83 139 90 649 62 37
85 139 90 671 62 38
87 139 90 683 62 39
90 139 90 690 62 40
92 139 90 703 62 41
94 139 90 710 62 42
96 139 90 695 62 43
99 139 90 702 62 44
101 139 90 718 62 45
103 139 90 722 62 46
105 139 90 736 62 47
108 139 90 773 62 48
110 139 90 792 62 49
112 139 90 792 62 50
114 139 90 797 62 51
117 139 90 365 62 52
119 139 90 366 62 53
121 139 90 339 62 54
123 139 90 797 62 55
126 139 90 792 62 56
128 139 90 789 62 57
130 139 90 1 62 58
132 139 90 779 62 59
135 139 90 774 62 60
137 139 90 771 62 61
139 139 90 731 62 62
141 139 90 732 62 63
144 139 90 726 62 64
146 139 90 686 62 65
148 139 90 672 62 66
150 139 90 691 62 67
153 139 90 365 62 68
155 139 90 365 62 69
157 139 90 365 62 70
159 139 90 365 62 71
162 139 90 376 62 72
164 139 90 401 62 73
166 139 90 496 62 74
168 139 90 506 62 75
171 139 90 500 62 76
173 139 90 527 62 77
175 139 90 5 62 78
177 139 90 572 62 79
177 141 90 538 63 79
175 141 90 548 63 78
173 141 90 532 63 77
171 141 90 492 63 76
168 141 90 490 63 75
166 141 90 432 63 74
164 141 90 412 63 73
162 141 90 382 63 72
159 141 90 375 63 71
157 141 90 373 63 70
155 141 90 375 63 69
153 141 90 453 63 68
150 141 90 654 63 67
148 141 90 656 63 66
146 141 90 689 63 65
144 141 90 5 63 64
141 141 90 725 63 63
139 141 90 749 63 62
137 141 90 746 63 61
135 141 90 774 63 60
132 141 90 751 63 59
130 141 90 1 63 58
128 141 90 796 63 57
126 141 90 5 63 56
123 141 90 812 63 55
121 141 90 816 63 54
119 141 90 361 63 53
117 141 90 374 63 52
114 141 90 375 63 51
112 141 90 816 63 50
110 141 90 816 63 49
108 141 90 808 63 48
105 141 90 799 63 47
103 141 90 753 63 46
101 141 90 746 63 45
99 141 90 727 63 44
96 141 90 719 63 43
94 141 90 704 63 42
92 141 90 726 63 41
90 141 90 711 63 40
87 141 90 703 63 39
85 141 90 691 63 38
83 141 90 681 63 37
81 141 90 647 63 36
78 141 90 639 63 35
76 141 90 630 63 34
74 141 90 623 63 33
72 141 90 614 63 32
69 141 90 609 63 31
67 141 90 622 63 30
65 141 90 617 63 29
63 141 90 607 63 28
60 141 90 600 63 27
58 141 90 399 63 26
56 141 90 372 63 25
54 141 90 373 63 24
51 141 90 572 63 23
49 141 90 571 63 22
47 141 90 563 63 21
45 141 90 557 63 20
42 141 90 377 63 19
40 141 90 376 63 18
38 141 90 376 63 17
36 141 90 389 63 16
33 141 90 439 63 15
31 141 90 499 63 14
29 141 90 497 63 13
27 141 90 514 63 12
24 141 90 534 63 11
22 141 90 530 63 10
20 141 90 529 63 9
18 141 90 528 63 8
15 141 90 526 63 7
13 141 90 525 63 6
11 141 90 524 63 5
9 141 90 524 63 4
6 141 90 523 63 3
4 141 90 523 63 2
2 141 90 522 63 1
0 141 90 524 63 0
0 144 90 527 64 0
2 144 90 528 64 1
4 144 90 528 64 2
6 144 90 528 64 3
9 144 90 528 64 4
11 144 90 527 64 5
13 144 90 529 64 6
15 144 90 528 64 7
18 144 90 533 64 8
20 144 90 534 64 9
22 144 90 535 64 10
24 144 90 537 64 11
27 144 90 539 64 12
29 144 90 501 64 13
31 144 90 498 64 14
33 144 90 433 64 15
36 144 90 398 64 16
38 144 90 393 64 17
40 144 90 392 64 18
42 144 90 534 64 19
45 144 90 564 64 20
47 144 90 570 64 21
49 144 90 573 64 22
51 144 90 578 64 23
54 144 90 583 64 24
56 144 90 592 64 25
58 144 90 595 64 26
60 144 90 397 64 27
63 144 90 391 64 28
65 144 90 610 64 29
67 144 90 627 64 30
69 144 90 636 64 31
72 144 90 644 64 32
74 144 90 634 64 33
76 144 90 638 64 34
78 144 90 650 64 35
81 144 90 653 64 36
83 144 90 667 64 37
85 144 90 674 64 38
87 144 90 715 64 39
90 144 90 724 64 40
92 144 90 741 64 41
94 144 90 746 64 42
96 144 90 747 64 43
99 144 90 745 64 44
101 144 90 765 64 45
103 144 90 771 64 46
105 144 90 788 64 47
108 144 90 836 64 48
110 144 90 851 64 49
112 144 90 845 64 50
114 144 90 391 64 51
117 144 90 386 64 52
119 144 90 850 64 53
121 144 90 846 64 54
123 144 90 848 64 55
126 144 90 1 64 56
128 144 90 829 64 57
130 144 90 800 64 58
132 144 90 1 64 59
135 144 90 736 64 60
137 144 90 735 64 61
139 144 90 746 64 62
141 144 90 742 64 63
144 144 90 741 64 64
146 144 90 697 64 65
148 144 90 1 64 66
150 144 90 657 64 67
153 144 90 637 64 68
155 144 90 638 64 69
157 144 90 619 64 70
159 144 90 631 64 71
162 144 90 393 64 72
164 144 90 390 64 73
166 144 90 389 64 74
168 144 90 397 64 75
171 144 90 429 64 76
173 144 90 479 64 77
175 144 90 507 64 78
177 144 90 517 64 79
177 146 90 493 65 79
175 146 90 497 65 78
173 146 90 473 65 77
171 146 90 443 65 76
168 146 90 416 65 75
166 146 90 400 65 74
164 146 90 400 65 73
162 146 90 494 65 72
159 146 90 557 65 71
157 146 90 601 65 70
155 146 90 606 65 69
153 146 90 627 65 68
150 146 90 624 65 67
148 146 90 677 65 66
146 146 90 703 65 65
144 146 90 709 65 64
141 146 90 716 65 63
139 146 90 722 65 62
137 146 90 726 65 61
135 146 90 731 65 60
132 146 90 1 65 59
130 146 90 787 65 58
128 146 90 784 65 57
126 146 90 842 65 56
123 146 90 859 65 55
121 146 90 860 65 54
119 146 90 859 65 53
117 146 90 848 65 52
114 146 90 400 65 51
112 146 90 402 65 50
110 146 90 827 65 49
108 146 90 820 65 48
105 146 90 823 65 47
103 146 90 808 65 46
101 146 90 796 65 45
99 146 90 784 65 44
96 146 90 762 65 43
94 146 90 772 65 42
92 146 90 766 65 41
90 146 90 756 65 40
87 146 90 739 65 39
85 146 90 711 65 38
83 146 90 693 65 37
81 146 90 684 65 36
78 146 90 670 65 35
76 146 90 661 65 34
74 146 90 651 65 33
72 146 90 650 65 32
69 146 90 654 65 31
67 146 90 647 65 30
65 146 90 626 65 29
63 146 90 401 65 28
60 146 90 405 65 27
58 146 90 611 65 26
56 146 90 603 65 25
54 146 90 598 65 24
51 146 90 592 65 23
49 146 90 584 65 22
47 146 90 578 65 21
45 146 90 575 65 20
42 146 90 569 65 19
40 146 90 564 65 18
38 146 90 560 65 17
36 146 90 419 65 16
33 146 90 404 65 15
31 146 90 415 65 14
29 146 90 447 65 13
27 146 90 497 65 12
24 146 90 528 65 11
22 146 90 541 65 10
20 146 90 537 65 9
18 146 90 535 65 8
15 146 90 535 65 7
13 146 90 532 65 6
11 146 90 530 65 5
9 146 90 532 65 4
6 146 90 532 65 3
4 146 90 530 65 2
2 146 90 529 65 1
0 146 90 530 65 0
0 148 90 534 66 0
2 148 90 534 66 1
4 148 90 535 66 2
6 148 90 535 66 3
9 148 90 536 66 4
11 148 90 537 66 5
13 148 90 538 66 6
15 148 90 537 66 7
18 148 90 541 66 8
20 148 90 542 66 9
22 148 90 544 66 10
24 148 90 545 66 11
27 148 90 511 66 12
29 148 90 442 66 13
31 148 90 426 66 14
33 148 90 418 66 15
36 148 90 467 66 16
38 148 90 562 66 17
40 148 90 567 66 18
42 148 90 569 66 19
45 148 90 577 66 20
47 148 90 582 66 21
49 148 90 587 66 22
51 148 90 590 66 23
54 148 90 598 66 24
56 148 90 608 66 25
58 148 90 612 66 26
60 148 90 619 66 27
63 148 90 631 66 28
65 148 90 410 66 29
67 148 90 411 66 30
69 148 90 653 66 31
72 148 90 671 66 32
74 148 90 682 66 33
76 148 90 681 66 34
78 148 90 675 66 35
81 148 90 688 66 36
83 148 90 700 66 37
85 148 90 706 66 38
87 148 90 720 66 39
90 148 90 760 66 40
92 148 90 779 66 41
94 148 90 783 66 42
96 148 90 781 66 43
99 148 90 780 66 44
101 148 90 780 66 45
103 148 90 785 66 46
105 148 90 785 66 47
108 148 90 789 66 48
110 148 90 792 66 49
112 148 90 408 66 50
114 148 90 414 66 51
117 148 90 812 66 52
119 148 90 819 66 53
121 148 90 826 66 54
123 148 90 836 66 55
126 148 90 849 66 56
128 148 90 824 66 57
130 148 90 797 66 58
132 148 90 763 66 59
135 148 90 767 66 60
137 148 90 1 66 61
139 148 90 712 66 62
141 148 90 708 66 63
144 148 90 722 66 64
146 148 90 686 66 65
148 148 90 677 66 66
150 148 90 660 66 67
153 148 90 616 66 68
155 148 90 587 66 69
157 148 90 563 66 70
159 148 90 555 66 71
162 148 90 546 66 72
164 148 90 537 66 73
166 148 90 525 66 74
168 148 90 417 66 75
171 148 90 416 66 76
173 148 90 428 66 77
175 148 90 439 66 78
177 148 90 412 66 79
177 150 90 492 67 79
175 150 90 477 67 78
173 150 90 445 67 77
171 150 90 429 67 76
168 150 90 432 67 75
166 150 90 514 67 74
164 150 90 509 67 73
162 150 90 444 67 72
159 150 90 498 67 71
157 150 90 553 67 70
155 150 90 558 67 69
153 150 90 569 67 68
150 150 90 587 67 67
148 150 90 663 67 66
146 150 90 673 67 65
144 150 90 715 67 64
141 150 90 702 67 63
139 150 90 705 67 62
137 150 90 736 67 61
135 150 90 738 67 60
132 150 90 764 67 59
130 150 90 788 67 58
128 150 90 806 67 57
126 150 90 833 67 56
123 150 90 821 67 55
121 150 90 802 67 54
119 150 90 801 67 53
117 150 90 786 67 52
114 150 90 785 67 51
112 150 90 426 67 50
110 150 90 421 67 49
108 150 90 764 67 48
105 150 90 763 67 47
103 150 90 761 67 46
101 150 90 759 67 45
99 150 90 760 67 44
96 150 90 758 67 43
94 150 90 762 67 42
92 150 90 756 67 41
90 150 90 765 67 40
87 150 90 767 67 39
85 150 90 740 67 38
83 150 90 727 67 37
81 150 90 714 67 36
78 150 90 703 67 35
76 150 90 694 67 34
74 150 90 706 67 33
72 150 90 694 67 32
69 150 90 682 67 31
67 150 90 425 67 30
65 150 90 427 67 29
63 150 90 648 67 28
60 150 90 641 67 27
58 150 90 628 67 26
56 150 90 623 67 25
54 150 90 614 67 24
51 150 90 607 67 23
49 150 90 597 67 22
47 150 90 592 67 21
45 150 90 590 67 20
42 150 90 582 67 19
40 150 90 578 67 18
38 150 90 572 67 17
36 150 90 568 67 16
33 150 90 563 67 15
31 150 90 435 67 14
29 150 90 433 67 13
27 150 90 439 67 12
24 150 90 488 67 11
22 150 90 548 67 10
20 150 90 548 67 9
18 150 90 548 67 8
15 150 90 545 67 7
13 150 90 544 67 6
11 150 90 541 67 5
9 150 90 541 67 4
6 150 90 541 67 3
4 150 90 541 67 2
2 150 90 541 67 1
0 150 90 541 67 0
0 153 90 460 68 0
2 153 90 461 68 1
4 153 90 461 68 2
6 153 90 460 68 3
9 153 90 461 68 4
11 153 90 463 68 5
13 153 90 463 68 6
15 153 90 468 68 7
18 153 90 474 68 8
20 153 90 534 68 9
22 153 90 542 68 10
24 153 90 516 68 11
27 153 90 468 68 12
29 153 90 459 68 13
31 153 90 514 68 14
33 153 90 572 68 15
36 153 90 575 68 16
38 153 90 579 68 17
40 153 90 585 68 18
42 153 90 588 68 19
45 153 90 594 68 20
47 153 90 601 68 21
49 153 90 607 68 22
51 153 90 613 68 23
54 153 90 619 68 24
56 153 90 632 68 25
58 153 90 637 68 26
60 153 90 648 68 27
63 153 90 654 68 28
65 153 90 673 68 29
67 153 90 681 68 30
69 153 90 691 68 31
72 153 90 453 68 32
74 153 90 706 68 33
76 153 90 728 68 34
78 153 90 746 68 35
81 153 90 730 68 36
83 153 90 741 68 37
85 153 90 744 68 38
87 153 90 735 68 39
90 153 90 738 68 40
92 153 90 726 68 41
94 153 90 730 68 42
96 153 90 722 68 43
99 153 90 726 68 44
101 153 90 720 68 45
103 153 90 725 68 46
105 153 90 724 68 47
108 153 90 730 68 48
110 153 90 458 68 49
112 153 90 452 68 50
114 153 90 740 68 51
117 153 90 751 68 52
119 153 90 754 68 53
121 153 90 767 68 54
123 153 90 767 68 55
126 153 90 784 68 56
128 153 90 795 68 57
130 153 90 799 68 58
132 153 90 787 68 59
135 153 90 770 68 60
137 153 90 728 68 61
139 153 90 736 68 62
141 153 90 690 68 63
144 153 90 673 68 64
146 153 90 623 68 65
148 153 90 607 68 66
150 153 90 593 68 67
153 153 90 579 68 68
155 153 90 476 68 69
157 153 90 453 68 70
159 153 90 451 68 71
162 153 90 502 68 72
164 153 90 542 68 73
166 153 90 539 68 74
168 153 90 536 68 75
171 153 90 523 68 76
173 153 90 490 68 77
175 153 90 456 68 78
177 153 90 456 68 79
177 155 90 475 69 79
175 155 90 474 69 78
173 155 90 488 69 77
171 155 90 498 69 76
168 155 90 506 69 75
166 155 90 525 69 74
164 155 90 527 69 73
162 155 90 541 69 72
159 155 90 553 69 71
157 155 90 565 69 70
155 155 90 548 69 69
153 155 90 467 69 68
150 155 90 470 69 67
148 155 90 592 69 66
146 155 90 610 69 65
144 155 90 624 69 64
141 155 90 641 69 63
139 155 90 714 69 62
137 155 90 721 69 61
135 155 90 763 69 60
132 155 90 771 69 59
130 155 90 788 69 58
128 155 90 786 69 57
126 155 90 767 69 56
123 155 90 755 69 55
121 155 90 744 69 54
119 155 90 738 69 53
117 155 90 729 69 52
114 155 90 726 69 51
112 155 90 714 69 50
110 155 90 473 69 49
108 155 90 695 69 48
105 155 90 706 69 47
103 155 90 705 69 46
101 155 90 702 69 45
99 155 90 703 69 44
96 155 90 703 69 43
94 155 90 706 69 42
92 155 90 704 69 41
90 155 90 713 69 40
87 155 90 709 69 39
85 155 90 719 69 38
83 155 90 718 69 37
81 155 90 728 69 36
78 155 90 733 69 35
76 155 90 743 69 34
74 155 90 746 69 33
72 155 90 471 69 32
69 155 90 622 69 31
67 155 90 706 69 30
65 155 90 702 69 29
63 155 90 685 69 28
60 155 90 677 69 27
58 155 90 661 69 26
56 155 90 654 69 25
54 155 90 645 69 24
51 155 90 635 69 23
49 155 90 624 69 22
47 155 90 620 69 21
45 155 90 611 69 20
42 155 90 608 69 19
40 155 90 599 69 18
38 155 90 596 69 17
36 155 90 589 69 16
33 155 90 584 69 15
31 155 90 537 69 14
29 155 90 551 69 13
27 155 90 536 69 12
24 155 90 478 69 11
22 155 90 504 69 10
20 155 90 473 69 9
18 155 90 499 69 8
15 155 90 528 69 7
13 155 90 556 69 6
11 155 90 535 69 5
9 155 90 557 69 4
6 155 90 556 69 3
4 155 90 536 69 2
2 155 90 487 69 1
0 155 90 498 69 0
0 157 90 540 70 0
2 157 90 544 70 1
4 157 90 542 70 2
6 157 90 542 70 3
9 157 90 545 70 4
11 157 90 549 70 5
13 157 90 549 70 6
15 157 90 553 70 7
18 157 90 557 70 8
20 157 90 565 70 9
22 157 90 541 70 10
24 157 90 499 70 11
27 157 90 504 70 12
29 157 90 590 70 13
31 157 90 494 70 14
33 157 90 490 70 15
36 157 90 498 70 16
38 157 90 534 70 17
40 157 90 589 70 18
42 157 90 607 70 19
45 157 90 614 70 20
47 157 90 621 70 21
49 157 90 628 70 22
51 157 90 635 70 23
54 157 90 644 70 24
56 157 90 657 70 25
58 157 90 665 70 26
60 157 90 675 70 27
63 157 90 687 70 28
65 157 90 704 70 29
67 157 90 712 70 30
69 157 90 728 70 31
72 157 90 740 70 32
74 157 90 492 70 33
76 157 90 488 70 34
78 157 90 727 70 35
81 157 90 716 70 36
83 157 90 705 70 37
85 157 90 704 70 38
87 157 90 697 70 39
90 157 90 697 70 40
92 157 90 686 70 41
94 157 90 689 70 42
96 157 90 685 70 43
99 157 90 685 70 44
101 157 90 683 70 45
103 157 90 686 70 46
105 157 90 686 70 47
108 157 90 687 70 48
110 157 90 490 70 49
112 157 90 690 70 50
114 157 90 699 70 51
117 157 90 707 70 52
119 157 90 711 70 53
121 157 90 721 70 54
123 157 90 725 70 55
126 157 90 739 70 56
128 157 90 742 70 57
130 157 90 757 70 58
132 157 90 775 70 59
135 157 90 766 70 60
137 157 90 5 70 61
139 157 90 691 70 62
141 157 90 667 70 63
144 157 90 641 70 64
146 157 90 569 70 65
148 157 90 496 70 66
150 157 90 487 70 67
153 157 90 569 70 68
155 157 90 587 70 69
157 157 90 580 70 70
159 157 90 558 70 71
162 157 90 546 70 72
164 157 90 525 70 73
166 157 90 516 70 74
168 157 90 508 70 75
171 157 90 497 70 76
173 157 90 495 70 77
175 157 90 497 70 78
177 157 90 495 70 79
177 159 90 497 71 79
175 159 90 500 71 78
173 159 90 508 71 77
171 159 90 767 71 76
168 159 90 514 71 75
166 159 90 518 71 74
164 159 90 515 71 73
162 159 90 517 71 72
159 159 90 526 71 71
157 159 90 549 71 70
155 159 90 556 71 69
153 159 90 579 71 68
150 159 90 599 71 67
148 159 90 615 71 66
146 159 90 556 71 65
144 159 90 508 71 64
141 159 90 572 71 63
139 159 90 673 71 62
137 159 90 691 71 61
135 159 90 744 71 60
132 159 90 769 71 59
130 159 90 749 71 58
128 159 90 736 71 57
126 159 90 729 71 56
123 159 90 718 71 55
121 159 90 710 71 54
119 159 90 701 71 53
117 159 90 696 71 52
114 159 90 690 71 51
112 159 90 686 71 50
110 159 90 677 71 49
108 159 90 508 71 48
105 159 90 671 71 47
103 159 90 667 71 46
101 159 90 669 71 45
99 159 90 668 71 44
96 159 90 669 71 43
94 159 90 671 71 42
92 159 90 668 71 41
90 159 90 677 71 40
87 159 90 677 71 39
85 159 90 683 71 38
83 159 90 685 71 37
81 159 90 694 71 36
78 159 90 701 71 35
76 159 90 518 71 34
74 159 90 513 71 33
72 159 90 726 71 32
69 159 90 738 71 31
67 159 90 742 71 30
65 159 90 735 71 29
63 159 90 717 71 28
60 159 90 707 71 27
58 159 90 691 71 26
56 159 90 684 71 25
54 159 90 671 71 24
51 159 90 661 71 23
49 159 90 646 71 22
47 159 90 642 71 21
45 159 90 633 71 20
42 159 90 605 71 19
40 159 90 517 71 18
38 159 90 767 71 17
36 159 90 530 71 16
33 159 90 607 71 15
31 159 90 595 71 14
29 159 90 589 71 13
27 159 90 579 71 12
24 159 90 569 71 11
22 159 90 529 71 10
20 159 90 528 71 9
18 159 90 553 71 8
15 159 90 544 71 7
13 159 90 539 71 6
11 159 90 541 71 5
9 159 90 537 71 4
6 159 90 537 71 3
4 159 90 540 71 2
2 159 90 535 71 1
0 159 90 539 71 0
0 162 90 527 72 0
2 162 90 525 72 1
4 162 90 528 72 2
6 162 90 527 72 3
9 162 90 527 72 4
11 162 90 531 72 5
13 162 90 531 72 6
15 162 90 539 72 7
18 162 90 540 72 8
20 162 90 549 72 9
22 162 90 550 72 10
24 162 90 560 72 11
27 162 90 563 72 12
29 162 90 570 72 13
31 162 90 577 72 14
33 162 90 582 72 15
36 162 90 587 72 16
38 162 90 608 72 17
40 162 90 615 72 18
42 162 90 633 72 19
45 162 90 648 72 20
47 162 90 566 72 21
49 162 90 557 72 22
51 162 90 578 72 23
54 162 90 681 72 24
56 162 90 698 72 25
58 162 90 707 72 26
60 162 90 721 72 27
63 162 90 735 72 28
65 162 90 749 72 29
67 162 90 752 72 30
69 162 90 729 72 31
72 162 90 718 72 32
74 162 90 702 72 33
76 162 90 696 72 34
78 162 90 666 72 35
81 162 90 565 72 36
83 162 90 668 72 37
85 162 90 665 72 38
87 162 90 658 72 39
90 162 90 653 72 40
92 162 90 648 72 41
94 162 90 648 72 42
96 162 90 645 72 43
99 162 90 644 72 44
101 162 90 644 72 45
103 162 90 645 72 46
105 162 90 644 72 47
108 162 90 622 72 48
110 162 90 644 72 49
112 162 90 656 72 50
